,Zip,Diff from UTC
23843,54736,-6
23844,54737,-6
23845,54738,-6
23846,54739,-6
23847,54740,-6
23848,54741,-6
23849,54742,-6
23850,54743,-6
23851,54745,-6
23852,54746,-6
23853,54747,-6
23854,54748,-6
23855,54749,-6
23856,54750,-6
23857,54751,-6
23858,54754,-6
23859,54755,-6
23860,54756,-6
23861,54757,-6
23862,54758,-6
23863,54759,-6
23864,54760,-6
23865,54761,-6
23866,54762,-6
23867,54763,-6
23868,54764,-6
23869,54765,-6
23870,54766,-6
23871,54767,-6
23872,54768,-6
23873,54769,-6
23874,54770,-6
23875,54771,-6
23876,54772,-6
23877,54773,-6
23878,54774,-6
23879,54801,-6
23880,54805,-6
23881,54806,-6
23882,54810,-6
23883,54812,-6
23884,54813,-6
23885,54814,-6
23886,54816,-6
23887,54817,-6
23888,54818,-6
23889,54819,-6
23890,54820,-6
23891,54821,-6
23892,54822,-6
23893,54824,-6
23894,54826,-6
23895,54827,-6
23896,54828,-6
23897,54829,-6
23898,54830,-6
23899,54832,-6
23900,54834,-6
23901,54835,-6
23902,54836,-6
23903,54837,-6
23904,54838,-6
23905,54839,-6
23906,54840,-6
23907,54841,-6
23908,54842,-6
23909,54843,-6
23910,54844,-6
23911,54845,-6
23912,54846,-6
23913,54847,-6
23914,54848,-6
23915,54849,-6
23916,54850,-6
23917,54853,-6
23918,54854,-6
23919,54855,-6
23920,54856,-6
23921,54857,-6
23922,54858,-6
23923,54859,-6
23924,54861,-6
23925,54862,-6
23926,54864,-6
23927,54865,-6
23928,54867,-6
23929,54868,-6
23930,54870,-6
23931,54871,-6
23932,54872,-6
23933,54873,-6
23934,54874,-6
23935,54875,-6
23936,54876,-6
23937,54880,-6
23938,54888,-6
23939,54889,-6
23940,54890,-6
23941,54891,-6
23942,54893,-6
23943,54895,-6
23944,54896,-6
23945,54901,-6
23946,54902,-6
23947,54903,-6
23948,54904,-6
23949,54906,-6
23950,54909,-6
23951,54911,-6
23952,54912,-6
23953,54913,-6
23954,54914,-6
23955,54915,-6
23956,54919,-6
23957,54921,-6
23958,54922,-6
23959,54923,-6
23960,54926,-6
23961,54927,-6
23962,54928,-6
23963,54929,-6
23964,54930,-6
23965,54931,-6
23966,54932,-6
23967,54933,-6
23968,54934,-6
23969,54935,-6
23970,54936,-6
23971,54937,-6
23972,54940,-6
23973,54941,-6
23974,54942,-6
23975,54943,-6
23976,54944,-6
23977,54945,-6
23978,54946,-6
23979,54947,-6
23980,54948,-6
23981,54949,-6
23982,54950,-6
23983,54952,-6
23984,54956,-6
23985,54957,-6
23986,54960,-6
23987,54961,-6
23988,54962,-6
23989,54963,-6
23990,54964,-6
23991,54965,-6
23992,54966,-6
23993,54967,-6
23994,54968,-6
23995,54969,-6
23996,54970,-6
23997,54971,-6
23998,54974,-6
23999,54976,-6
24000,54977,-6
24001,54978,-6
24002,54979,-6
24003,54980,-6
24004,54981,-6
24005,54982,-6
24006,54983,-6
24007,54984,-6
24008,54985,-6
24009,54986,-6
24010,54990,-6
24011,55001,-6
24012,55002,-6
24013,55003,-6
24014,55005,-6
24015,55006,-6
24016,55007,-6
24017,55008,-6
24018,55009,-6
24019,55010,-6
24020,55011,-6
24021,55012,-6
24022,55013,-6
24023,55014,-6
24024,55016,-6
24025,55017,-6
24026,55018,-6
24027,55019,-6
24028,55020,-6
24029,55021,-6
24030,55024,-6
24031,55025,-6
24032,55026,-6
24033,55027,-6
24034,55029,-6
24035,55030,-6
24036,55031,-6
24037,55032,-6
24038,55033,-6
24039,55036,-6
24040,55037,-6
24041,55038,-6
24042,55040,-6
24043,55041,-6
24044,55042,-6
24045,55043,-6
24046,55044,-6
24047,55045,-6
24048,55046,-6
24049,55047,-6
24050,55049,-6
24051,55051,-6
24052,55052,-6
24053,55053,-6
24054,55054,-6
24055,55055,-6
24056,55056,-6
24057,55057,-6
24058,55060,-6
24059,55063,-6
24060,55065,-6
24061,55066,-6
24062,55067,-6
24063,55068,-6
24064,55069,-6
24065,55070,-6
24066,55071,-6
24067,55072,-6
24068,55073,-6
24069,55074,-6
24070,55075,-6
24071,55076,-6
24072,55077,-6
24073,55078,-6
24074,55079,-6
24075,55080,-6
24076,55082,-6
24077,55083,-6
24078,55084,-6
24079,55085,-6
24080,55087,-6
24081,55088,-6
24082,55089,-6
24083,55090,-6
24084,55092,-6
24085,55101,-6
24086,55102,-6
24087,55103,-6
24088,55104,-6
24089,55105,-6
24090,55106,-6
24091,55107,-6
24092,55108,-6
24093,55109,-6
24094,55110,-6
24095,55111,-6
24096,55112,-6
24097,55113,-6
24098,55114,-6
24099,55115,-6
24100,55116,-6
24101,55117,-6
24102,55118,-6
24103,55119,-6
24104,55120,-6
24105,55121,-6
24106,55122,-6
24107,55123,-6
24108,55124,-6
24109,55125,-6
24110,55126,-6
24111,55127,-6
24112,55128,-6
24113,55129,-6
24114,55130,-6
24115,55133,-6
24116,55144,-6
24117,55145,-6
24118,55146,-6
24119,55150,-6
24120,55155,-6
24121,55161,-6
24122,55164,-6
24123,55165,-6
24124,55166,-6
24125,55168,-6
24126,55169,-6
24127,55170,-6
24128,55171,-6
24129,55172,-6
24130,55175,-6
24131,55177,-6
24132,55187,-6
24133,55188,-6
24134,55191,-6
24135,55301,-6
24136,55302,-6
24137,55303,-6
24138,55304,-6
24139,55305,-6
24140,55306,-6
24141,55307,-6
24142,55308,-6
24143,55309,-6
24144,55310,-6
24145,55311,-6
24146,55312,-6
24147,55313,-6
24148,55314,-6
24149,55315,-6
24150,55316,-6
24151,55317,-6
24152,55318,-6
24153,55319,-6
24154,55320,-6
24155,55321,-6
24156,55322,-6
24157,55323,-6
24158,55324,-6
24159,55325,-6
24160,55327,-6
24161,55328,-6
24162,55329,-6
24163,55330,-6
24164,55331,-6
24165,55332,-6
24166,55333,-6
24167,55334,-6
24168,55335,-6
24169,55336,-6
24170,55337,-6
24171,55338,-6
24172,55339,-6
24173,55340,-6
24174,55341,-6
24175,55342,-6
24176,55343,-6
24177,55344,-6
24178,55345,-6
24179,55346,-6
24180,55347,-6
24181,55348,-6
24182,55349,-6
24183,55350,-6
24184,55352,-6
24185,55353,-6
24186,55354,-6
24187,55355,-6
24188,55356,-6
24189,55357,-6
24190,55358,-6
24191,55359,-6
24192,55360,-6
24193,55361,-6
24194,55362,-6
24195,55363,-6
24196,55364,-6
24197,55365,-6
24198,55366,-6
24199,55367,-6
24200,55368,-6
24201,55369,-6
24202,55370,-6
24203,55371,-6
24204,55372,-6
24205,55373,-6
24206,55374,-6
24207,55375,-6
24208,55376,-6
24209,55377,-6
24210,55378,-6
24211,55379,-6
24212,55380,-6
24213,55381,-6
24214,55382,-6
24215,55383,-6
24216,55384,-6
24217,55385,-6
24218,55386,-6
24219,55387,-6
24220,55388,-6
24221,55389,-6
24222,55390,-6
24223,55391,-6
24224,55392,-6
24225,55393,-6
24226,55394,-6
24227,55395,-6
24228,55396,-6
24229,55397,-6
24230,55398,-6
24231,55399,-6
24232,55401,-6
24233,55402,-6
24234,55403,-6
24235,55404,-6
24236,55405,-6
24237,55406,-6
24238,55407,-6
24239,55408,-6
24240,55409,-6
24241,55410,-6
24242,55411,-6
24243,55412,-6
24244,55413,-6
24245,55414,-6
24246,55415,-6
24247,55416,-6
24248,55417,-6
24249,55418,-6
24250,55419,-6
24251,55420,-6
24252,55421,-6
24253,55422,-6
24254,55423,-6
24255,55424,-6
24256,55425,-6
24257,55426,-6
24258,55427,-6
24259,55428,-6
24260,55429,-6
24261,55430,-6
24262,55431,-6
24263,55432,-6
24264,55433,-6
24265,55434,-6
24266,55435,-6
24267,55436,-6
24268,55437,-6
24269,55438,-6
24270,55439,-6
24271,55440,-6
24272,55441,-6
24273,55442,-6
24274,55443,-6
24275,55444,-6
24276,55445,-6
24277,55446,-6
24278,55447,-6
24279,55448,-6
24280,55449,-6
24281,55450,-6
24282,55454,-6
24283,55455,-6
24284,55458,-6
24285,55459,-6
24286,55460,-6
24287,55467,-6
24288,55468,-6
24289,55470,-6
24290,55472,-6
24291,55473,-6
24292,55474,-6
24293,55478,-6
24294,55479,-6
24295,55480,-6
24296,55483,-6
24297,55484,-6
24298,55485,-6
24299,55486,-6
24300,55487,-6
24301,55488,-6
24302,55550,-6
24303,55551,-6
24304,55552,-6
24305,55553,-6
24306,55554,-6
24307,55555,-6
24308,55556,-6
24309,55557,-6
24310,55558,-6
24311,55559,-6
24312,55560,-6
24313,55561,-6
24314,55562,-6
24315,55563,-6
24316,55564,-6
24317,55565,-6
24318,55566,-6
24319,55567,-6
24320,55568,-6
24321,55569,-6
24322,55570,-6
24323,55571,-6
24324,55572,-6
24325,55573,-6
24326,55574,-6
24327,55575,-6
24328,55576,-6
24329,55577,-6
24330,55578,-6
24331,55579,-6
24332,55580,-6
24333,55581,-6
24334,55582,-6
24335,55583,-6
24336,55584,-6
24337,55585,-6
24338,55586,-6
24339,55587,-6
24340,55588,-6
24341,55589,-6
24342,55590,-6
24343,55591,-6
24344,55592,-6
24345,55593,-6
24346,55594,-6
24347,55595,-6
24348,55596,-6
24349,55597,-6
24350,55598,-6
24351,55599,-6
24352,55601,-6
24353,55602,-6
24354,55603,-6
24355,55604,-6
24356,55605,-6
24357,55606,-6
24358,55607,-6
24359,55609,-6
24360,55612,-6
24361,55613,-6
24362,55614,-6
24363,55615,-6
24364,55616,-6
24365,55701,-6
24366,55702,-6
24367,55703,-6
24368,55704,-6
24369,55705,-6
24370,55706,-6
24371,55707,-6
24372,55708,-6
24373,55709,-6
24374,55710,-6
24375,55711,-6
24376,55712,-6
24377,55713,-6
24378,55716,-6
24379,55717,-6
24380,55718,-6
24381,55719,-6
24382,55720,-6
24383,55721,-6
24384,55722,-6
24385,55723,-6
24386,55724,-6
24387,55725,-6
24388,55726,-6
24389,55730,-6
24390,55731,-6
24391,55732,-6
24392,55733,-6
24393,55734,-6
24394,55735,-6
24395,55736,-6
24396,55738,-6
24397,55741,-6
24398,55742,-6
24399,55744,-6
24400,55745,-6
24401,55746,-6
24402,55747,-6
24403,55748,-6
24404,55749,-6
24405,55750,-6
24406,55751,-6
24407,55752,-6
24408,55753,-6
24409,55756,-6
24410,55757,-6
24411,55758,-6
24412,55760,-6
24413,55763,-6
24414,55764,-6
24415,55765,-6
24416,55766,-6
24417,55767,-6
24418,55768,-6
24419,55769,-6
24420,55771,-6
24421,55772,-6
24422,55775,-6
24423,55777,-6
24424,55779,-6
24425,55780,-6
24426,55781,-6
24427,55782,-6
24428,55783,-6
24429,55784,-6
24430,55785,-6
24431,55786,-6
24432,55787,-6
24433,55790,-6
24434,55791,-6
24435,55792,-6
24436,55793,-6
24437,55795,-6
24438,55796,-6
24439,55797,-6
24440,55798,-6
24441,55801,-6
24442,55802,-6
24443,55803,-6
24444,55804,-6
24445,55805,-6
24446,55806,-6
24447,55807,-6
24448,55808,-6
24449,55810,-6
24450,55811,-6
24451,55812,-6
24452,55814,-6
24453,55815,-6
24454,55816,-6
24455,55901,-6
24456,55902,-6
24457,55903,-6
24458,55904,-6
24459,55905,-6
24460,55906,-6
24461,55909,-6
24462,55910,-6
24463,55912,-6
24464,55917,-6
24465,55918,-6
24466,55919,-6
24467,55920,-6
24468,55921,-6
24469,55922,-6
24470,55923,-6
24471,55924,-6
24472,55925,-6
24473,55926,-6
24474,55927,-6
24475,55929,-6
24476,55931,-6
24477,55932,-6
24478,55933,-6
24479,55934,-6
24480,55935,-6
24481,55936,-6
24482,55939,-6
24483,55940,-6
24484,55941,-6
24485,55942,-6
24486,55943,-6
24487,55944,-6
24488,55945,-6
24489,55946,-6
24490,55947,-6
24491,55949,-6
24492,55950,-6
24493,55951,-6
24494,55952,-6
24495,55953,-6
24496,55954,-6
24497,55955,-6
24498,55956,-6
24499,55957,-6
24500,55959,-6
24501,55960,-6
24502,55961,-6
24503,55962,-6
24504,55963,-6
24505,55964,-6
24506,55965,-6
24507,55967,-6
24508,55968,-6
24509,55969,-6
24510,55970,-6
24511,55971,-6
24512,55972,-6
24513,55973,-6
24514,55974,-6
24515,55975,-6
24516,55976,-6
24517,55977,-6
24518,55979,-6
24519,55981,-6
24520,55982,-6
24521,55983,-6
24522,55985,-6
24523,55987,-6
24524,55988,-6
24525,55990,-6
24526,55991,-6
24527,55992,-6
24528,56001,-6
24529,56002,-6
24530,56003,-6
24531,56006,-6
24532,56007,-6
24533,56009,-6
24534,56010,-6
24535,56011,-6
24536,56013,-6
24537,56014,-6
24538,56016,-6
24539,56017,-6
24540,56019,-6
24541,56020,-6
24542,56021,-6
24543,56022,-6
24544,56023,-6
24545,56024,-6
24546,56025,-6
24547,56026,-6
24548,56027,-6
24549,56028,-6
24550,56029,-6
24551,56030,-6
24552,56031,-6
24553,56032,-6
24554,56033,-6
24555,56034,-6
24556,56035,-6
24557,56036,-6
24558,56037,-6
24559,56039,-6
24560,56041,-6
24561,56042,-6
24562,56043,-6
24563,56044,-6
24564,56045,-6
24565,56046,-6
24566,56047,-6
24567,56048,-6
24568,56050,-6
24569,56051,-6
24570,56052,-6
24571,56054,-6
24572,56055,-6
24573,56056,-6
24574,56057,-6
24575,56058,-6
24576,56060,-6
24577,56062,-6
24578,56063,-6
24579,56065,-6
24580,56068,-6
24581,56069,-6
24582,56071,-6
24583,56072,-6
24584,56073,-6
24585,56074,-6
24586,56075,-6
24587,56078,-6
24588,56080,-6
24589,56081,-6
24590,56082,-6
24591,56083,-6
24592,56084,-6
24593,56085,-6
24594,56087,-6
24595,56088,-6
24596,56089,-6
24597,56090,-6
24598,56091,-6
24599,56093,-6
24600,56096,-6
24601,56097,-6
24602,56098,-6
24603,56101,-6
24604,56110,-6
24605,56111,-6
24606,56113,-6
24607,56114,-6
24608,56115,-6
24609,56116,-6
24610,56117,-6
24611,56118,-6
24612,56119,-6
24613,56120,-6
24614,56121,-6
24615,56122,-6
24616,56123,-6
24617,56125,-6
24618,56127,-6
24619,56128,-6
24620,56129,-6
24621,56131,-6
24622,56132,-6
24623,56134,-6
24624,56136,-6
24625,56137,-6
24626,56138,-6
24627,56139,-6
24628,56140,-6
24629,56141,-6
24630,56142,-6
24631,56143,-6
24632,56144,-6
24633,56145,-6
24634,56146,-6
24635,56147,-6
24636,56149,-6
24637,56150,-6
24638,56151,-6
24639,56152,-6
24640,56153,-6
24641,56155,-6
24642,56156,-6
24643,56157,-6
24644,56158,-6
24645,56159,-6
24646,56160,-6
24647,56161,-6
24648,56162,-6
24649,56164,-6
24650,56165,-6
24651,56166,-6
24652,56167,-6
24653,56168,-6
24654,56169,-6
24655,56170,-6
24656,56171,-6
24657,56172,-6
24658,56173,-6
24659,56174,-6
24660,56175,-6
24661,56176,-6
24662,56177,-6
24663,56178,-6
24664,56180,-6
24665,56181,-6
24666,56183,-6
24667,56185,-6
24668,56186,-6
24669,56187,-6
24670,56201,-6
24671,56207,-6
24672,56208,-6
24673,56209,-6
24674,56210,-6
24675,56211,-6
24676,56212,-6
24677,56214,-6
24678,56215,-6
24679,56216,-6
24680,56218,-6
24681,56219,-6
24682,56220,-6
24683,56221,-6
24684,56222,-6
24685,56223,-6
24686,56224,-6
24687,56225,-6
24688,56226,-6
24689,56227,-6
24690,56228,-6
24691,56229,-6
24692,56230,-6
24693,56231,-6
24694,56232,-6
24695,56235,-6
24696,56236,-6
24697,56237,-6
24698,56239,-6
24699,56240,-6
24700,56241,-6
24701,56243,-6
24702,56244,-6
24703,56245,-6
24704,56248,-6
24705,56249,-6
24706,56251,-6
24707,56252,-6
24708,56253,-6
24709,56255,-6
24710,56256,-6
24711,56257,-6
24712,56258,-6
24713,56260,-6
24714,56262,-6
24715,56263,-6
24716,56264,-6
24717,56265,-6
24718,56266,-6
24719,56267,-6
24720,56270,-6
24721,56271,-6
24722,56273,-6
24723,56274,-6
24724,56276,-6
24725,56277,-6
24726,56278,-6
24727,56279,-6
24728,56280,-6
24729,56281,-6
24730,56282,-6
24731,56283,-6
24732,56284,-6
24733,56285,-6
24734,56287,-6
24735,56288,-6
24736,56289,-6
24737,56291,-6
24738,56292,-6
24739,56293,-6
24740,56294,-6
24741,56295,-6
24742,56296,-6
24743,56297,-6
24744,56301,-6
24745,56302,-6
24746,56303,-6
24747,56304,-6
24748,56307,-6
24749,56308,-6
24750,56309,-6
24751,56310,-6
24752,56311,-6
24753,56312,-6
24754,56313,-6
24755,56314,-6
24756,56315,-6
24757,56316,-6
24758,56317,-6
24759,56318,-6
24760,56319,-6
24761,56320,-6
24762,56321,-6
24763,56323,-6
24764,56324,-6
24765,56325,-6
24766,56326,-6
24767,56327,-6
24768,56328,-6
24769,56329,-6
24770,56330,-6
24771,56331,-6
24772,56332,-6
24773,56333,-6
24774,56334,-6
24775,56335,-6
24776,56336,-6
24777,56338,-6
24778,56339,-6
24779,56340,-6
24780,56341,-6
24781,56342,-6
24782,56343,-6
24783,56344,-6
24784,56345,-6
24785,56347,-6
24786,56349,-6
24787,56350,-6
24788,56352,-6
24789,56353,-6
24790,56354,-6
24791,56355,-6
24792,56356,-6
24793,56357,-6
24794,56358,-6
24795,56359,-6
24796,56360,-6
24797,56361,-6
24798,56362,-6
24799,56363,-6
24800,56364,-6
24801,56367,-6
24802,56368,-6
24803,56369,-6
24804,56371,-6
24805,56372,-6
24806,56373,-6
24807,56374,-6
24808,56375,-6
24809,56376,-6
24810,56377,-6
24811,56378,-6
24812,56379,-6
24813,56381,-6
24814,56382,-6
24815,56384,-6
24816,56385,-6
24817,56386,-6
24818,56387,-6
24819,56388,-6
24820,56389,-6
24821,56393,-6
24822,56395,-6
24823,56396,-6
24824,56397,-6
24825,56398,-6
24826,56399,-6
24827,56401,-6
24828,56425,-6
24829,56430,-6
24830,56431,-6
24831,56433,-6
24832,56434,-6
24833,56435,-6
24834,56436,-6
24835,56437,-6
24836,56438,-6
24837,56440,-6
24838,56441,-6
24839,56442,-6
24840,56443,-6
24841,56444,-6
24842,56446,-6
24843,56447,-6
24844,56448,-6
24845,56449,-6
24846,56450,-6
24847,56452,-6
24848,56453,-6
24849,56455,-6
24850,56456,-6
24851,56458,-6
24852,56459,-6
24853,56461,-6
24854,56464,-6
24855,56465,-6
24856,56466,-6
24857,56467,-6
24858,56468,-6
24859,56469,-6
24860,56470,-6
24861,56472,-6
24862,56473,-6
24863,56474,-6
24864,56475,-6
24865,56477,-6
24866,56478,-6
24867,56479,-6
24868,56481,-6
24869,56482,-6
24870,56484,-6
24871,56501,-6
24872,56502,-6
24873,56510,-6
24874,56511,-6
24875,56514,-6
24876,56515,-6
24877,56516,-6
24878,56517,-6
24879,56518,-6
24880,56519,-6
24881,56520,-6
24882,56521,-6
24883,56522,-6
24884,56523,-6
24885,56524,-6
24886,56525,-6
24887,56527,-6
24888,56528,-6
24889,56529,-6
24890,56531,-6
24891,56533,-6
24892,56534,-6
24893,56535,-6
24894,56536,-6
24895,56537,-6
24896,56538,-6
24897,56540,-6
24898,56541,-6
24899,56542,-6
24900,56543,-6
24901,56544,-6
24902,56545,-6
24903,56546,-6
24904,56547,-6
24905,56548,-6
24906,56549,-6
24907,56550,-6
24908,56551,-6
24909,56552,-6
24910,56553,-6
24911,56554,-6
24912,56556,-6
24913,56557,-6
24914,56560,-6
24915,56561,-6
24916,56562,-6
24917,56563,-6
24918,56565,-6
24919,56566,-6
24920,56567,-6
24921,56568,-6
24922,56569,-6
24923,56570,-6
24924,56571,-6
24925,56572,-6
24926,56573,-6
24927,56574,-6
24928,56575,-6
24929,56576,-6
24930,56577,-6
24931,56578,-6
24932,56579,-6
24933,56580,-6
24934,56581,-6
24935,56583,-6
24936,56584,-6
24937,56585,-6
24938,56586,-6
24939,56587,-6
24940,56588,-6
24941,56589,-6
24942,56590,-6
24943,56591,-6
24944,56592,-6
24945,56593,-6
24946,56594,-6
24947,56601,-6
24948,56619,-6
24949,56621,-6
24950,56623,-6
24951,56626,-6
24952,56627,-6
24953,56628,-6
24954,56629,-6
24955,56630,-6
24956,56631,-6
24957,56633,-6
24958,56634,-6
24959,56636,-6
24960,56637,-6
24961,56639,-6
24962,56641,-6
24963,56644,-6
24964,56646,-6
24965,56647,-6
24966,56649,-6
24967,56650,-6
24968,56651,-6
24969,56652,-6
24970,56653,-6
24971,56654,-6
24972,56655,-6
24973,56657,-6
24974,56658,-6
24975,56659,-6
24976,56660,-6
24977,56661,-6
24978,56662,-6
24979,56663,-6
24980,56666,-6
24981,56667,-6
24982,56668,-6
24983,56669,-6
24984,56670,-6
24985,56671,-6
24986,56672,-6
24987,56673,-6
24988,56676,-6
24989,56678,-6
24990,56679,-6
24991,56680,-6
24992,56681,-6
24993,56682,-6
24994,56683,-6
24995,56684,-6
24996,56685,-6
24997,56686,-6
24998,56687,-6
24999,56688,-6
25000,56701,-6
25001,56710,-6
25002,56711,-6
25003,56713,-6
25004,56714,-6
25005,56715,-6
25006,56716,-6
25007,56720,-6
25008,56721,-6
25009,56722,-6
25010,56723,-6
25011,56724,-6
25012,56725,-6
25013,56726,-6
25014,56727,-6
25015,56728,-6
25016,56729,-6
25017,56731,-6
25018,56732,-6
25019,56733,-6
25020,56734,-6
25021,56735,-6
25022,56736,-6
25023,56737,-6
25024,56738,-6
25025,56740,-6
25026,56741,-6
25027,56742,-6
25028,56744,-6
25029,56748,-6
25030,56750,-6
25031,56751,-6
25032,56754,-6
25033,56755,-6
25034,56756,-6
25035,56757,-6
25036,56758,-6
25037,56759,-6
25038,56760,-6
25039,56761,-6
25040,56762,-6
25041,56763,-6
25042,56901,-5
25043,56902,-5
25044,56904,-5
25045,56915,-5
25046,56920,-5
25047,56933,-5
25048,56944,-5
25049,56945,-5
25050,56950,-5
25051,56965,-5
25052,56972,-5
25053,57001,-6
25054,57002,-6
25055,57003,-6
25056,57004,-6
25057,57005,-6
25058,57006,-6
25059,57007,-6
25060,57010,-6
25061,57012,-6
25062,57013,-6
25063,57014,-6
25064,57015,-6
25065,57016,-6
25066,57017,-6
25067,57018,-6
25068,57020,-6
25069,57021,-6
25070,57022,-6
25071,57024,-6
25072,57025,-6
25073,57026,-6
25074,57027,-6
25075,57028,-6
25076,57029,-6
25077,57030,-6
25078,57031,-6
25079,57032,-6
25080,57033,-6
25081,57034,-6
25082,57035,-6
25083,57036,-6
25084,57037,-6
25085,57038,-6
25086,57039,-6
25087,57040,-6
25088,57041,-6
25089,57042,-6
25090,57043,-6
25091,57045,-6
25092,57046,-6
25093,57047,-6
25094,57048,-6
25095,57049,-6
25096,57050,-6
25097,57051,-6
25098,57052,-6
25099,57053,-6
25100,57054,-6
25101,57055,-6
25102,57056,-6
25103,57057,-6
25104,57058,-6
25105,57059,-6
25106,57061,-6
25107,57062,-6
25108,57063,-6
25109,57064,-6
25110,57065,-6
25111,57066,-6
25112,57067,-6
25113,57068,-6
25114,57069,-6
25115,57070,-6
25116,57071,-6
25117,57072,-6
25118,57073,-6
25119,57075,-6
25120,57076,-6
25121,57077,-6
25122,57078,-6
25123,57079,-6
25124,57101,-6
25125,57103,-6
25126,57104,-6
25127,57105,-6
25128,57106,-6
25129,57107,-6
25130,57108,-6
25131,57109,-6
25132,57110,-6
25133,57117,-6
25134,57118,-6
25135,57186,-6
25136,57188,-6
25137,57189,-6
25138,57192,-6
25139,57193,-6
25140,57194,-6
25141,57195,-6
25142,57196,-6
25143,57197,-6
25144,57198,-6
25145,57201,-6
25146,57212,-6
25147,57213,-6
25148,57214,-6
25149,57216,-6
25150,57217,-6
25151,57218,-6
25152,57219,-6
25153,57220,-6
25154,57221,-6
25155,57223,-6
25156,57224,-6
25157,57225,-6
25158,57226,-6
25159,57227,-6
25160,57231,-6
25161,57232,-6
25162,57233,-6
25163,57234,-6
25164,57235,-6
25165,57236,-6
25166,57237,-6
25167,57238,-6
25168,57239,-6
25169,57241,-6
25170,57242,-6
25171,57243,-6
25172,57245,-6
25173,57246,-6
25174,57247,-6
25175,57248,-6
25176,57249,-6
25177,57251,-6
25178,57252,-6
25179,57253,-6
25180,57255,-6
25181,57256,-6
25182,57257,-6
25183,57258,-6
25184,57259,-6
25185,57260,-6
25186,57261,-6
25187,57262,-6
25188,57263,-6
25189,57264,-6
25190,57265,-6
25191,57266,-6
25192,57268,-6
25193,57269,-6
25194,57270,-6
25195,57271,-6
25196,57272,-6
25197,57273,-6
25198,57274,-6
25199,57276,-6
25200,57278,-6
25201,57279,-6
25202,57301,-6
25203,57311,-6
25204,57312,-6
25205,57313,-6
25206,57314,-6
25207,57315,-6
25208,57317,-6
25209,57319,-6
25210,57321,-6
25211,57322,-6
25212,57323,-6
25213,57324,-6
25214,57325,-6
25215,57326,-6
25216,57328,-6
25217,57329,-6
25218,57330,-6
25219,57331,-6
25220,57332,-6
25221,57334,-6
25222,57335,-6
25223,57337,-6
25224,57339,-6
25225,57340,-6
25226,57341,-6
25227,57342,-6
25228,57344,-6
25229,57345,-6
25230,57346,-6
25231,57348,-6
25232,57349,-6
25233,57350,-6
25234,57353,-6
25235,57354,-6
25236,57355,-6
25237,57356,-6
25238,57358,-6
25239,57359,-6
25240,57361,-6
25241,57362,-6
25242,57363,-6
25243,57364,-6
25244,57365,-6
25245,57366,-6
25246,57367,-6
25247,57368,-6
25248,57369,-6
25249,57370,-6
25250,57371,-6
25251,57373,-6
25252,57374,-6
25253,57375,-6
25254,57376,-6
25255,57379,-6
25256,57380,-6
25257,57381,-6
25258,57382,-6
25259,57383,-6
25260,57384,-6
25261,57385,-6
25262,57386,-6
25263,57399,-6
25264,57401,-6
25265,57402,-6
25266,57420,-6
25267,57421,-6
25268,57422,-6
25269,57424,-6
25270,57426,-6
25271,57427,-6
25272,57428,-6
25273,57429,-6
25274,57430,-6
25275,57432,-6
25276,57433,-6
25277,57434,-6
25278,57435,-6
25279,57436,-6
25280,57437,-6
25281,57438,-6
25282,57439,-6
25283,57440,-6
25284,57441,-6
25285,57442,-6
25286,57445,-6
25287,57446,-6
25288,57448,-6
25289,57449,-6
25290,57450,-6
25291,57451,-6
25292,57452,-6
25293,57454,-6
25294,57455,-6
25295,57456,-6
25296,57457,-6
25297,57460,-6
25298,57461,-6
25299,57465,-6
25300,57466,-6
25301,57467,-6
25302,57468,-6
25303,57469,-6
25304,57470,-6
25305,57471,-6
25306,57472,-6
25307,57473,-6
25308,57474,-6
25309,57475,-6
25310,57476,-6
25311,57477,-6
25312,57479,-6
25313,57481,-6
25314,57501,-6
25315,57520,-6
25316,57521,-7
25317,57522,-6
25318,57523,-6
25319,57528,-6
25320,57529,-6
25321,57531,-6
25322,57532,-6
25323,57533,-6
25324,57534,-6
25325,57536,-6
25326,57537,-7
25327,57538,-6
25328,57540,-6
25329,57541,-6
25330,57543,-7
25331,57544,-6
25332,57547,-7
25333,57548,-6
25334,57551,-7
25335,57552,-7
25336,57553,-7
25337,57555,-7
25338,57559,-6
25339,57560,-7
25340,57562,-6
25341,57563,-7
25342,57564,-6
25343,57566,-7
25344,57567,-7
25345,57568,-6
25346,57569,-6
25347,57570,-7
25348,57571,-6
25349,57572,-7
25350,57574,-7
25351,57576,-6
25352,57577,-7
25353,57579,-7
25354,57580,-6
25355,57584,-6
25356,57585,-7
25357,57601,-6
25358,57620,-7
25359,57621,-7
25360,57622,-7
25361,57623,-7
25362,57625,-7
25363,57626,-7
25364,57630,-7
25365,57631,-6
25366,57632,-6
25367,57633,-7
25368,57634,-7
25369,57636,-7
25370,57638,-7
25371,57639,-7
25372,57640,-7
25373,57641,-7
25374,57642,-7
25375,57644,-7
25376,57645,-7
25377,57646,-6
25378,57648,-6
25379,57649,-7
25380,57650,-7
25381,57651,-7
25382,57652,-7
25383,57656,-7
25384,57657,-7
25385,57658,-7
25386,57659,-7
25387,57660,-7
25388,57661,-7
25389,57701,-7
25390,57702,-7
25391,57703,-7
25392,57706,-7
25393,57709,-7
25394,57714,-7
25395,57716,-7
25396,57717,-7
